,time,lat,lon,delta,dist,heading,rad_heading,m/s,knots
1196,2021-10-30 03:44:58,-33.82726220414042473,151.28356629051268101,1.0,4.467069661314445,85.5834807917119,1.493713525132696,4.467069661314445,8.683286558728117
1197,2021-10-30 03:44:59,-33.827257677912712097,151.28361272625625134,1.0,4.327838625976363,83.33848490479276,1.4545309552122268,4.327838625976363,8.412643146072398
1198,2021-10-30 03:45:00,-33.827257342636585236,151.28366092219948769,1.0,4.461719579819514,89.52244562232042,1.5624614305470752,4.461719579819514,8.672886834914683
1199,2021-10-30 03:45:01,-33.827259186655282974,151.28370827995240688,1.0,4.388740944509063,92.6712497399954,1.617418429900859,4.388740944509063,8.531027752538275
1200,2021-10-30 03:45:02,-33.827262036502361298,151.28375697880983353,1.0,4.519188642378535,94.01094735078833,1.6408005641902967,4.519188642378535,8.78459772735566
1201,2021-10-30 03:45:03,-33.827266143634915352,151.28381146118044853,1.0,5.064040095140161,95.16131084026892,1.6608781946764646,5.064040095140161,9.84370395469763
1202,2021-10-30 03:45:04,-33.827270083129405975,151.28386510536074638,1.0,4.985102663050189,95.02869183526239,1.6585635563883816,4.985102663050189,9.690261900954132
1203,2021-10-30 03:45:05,-33.827277710661292076,151.28391623497009277,1.0,4.808156796370906,100.13450692320039,1.7476768406709033,4.808156796370906,9.346306739684808
1204,2021-10-30 03:45:06,-33.827282823622226715,151.2839675322175026,1.0,4.78240097684852,96.810519045487,1.689662307908426,4.78240097684852,9.296241444441135
1205,2021-10-30 03:45:07,-33.8272903673350811,151.28402184695005417,1.0,5.097136303043093,99.4484241915974,1.7357024380633546,5.097136303043093,9.908037819852497
1206,2021-10-30 03:45:08,-33.82730168290436268,151.28406979143619537,1.0,4.612340567427768,105.79053062347148,1.8463930768114667,4.612340567427768,8.965670537951063
1207,2021-10-30 03:45:09,-33.82731475867331028,151.28411496989428997,1.0,4.426575599059765,109.12604000731069,1.9046086977906282,4.426575599059765,8.60457241877873
1208,2021-10-30 03:45:10,-33.827327247709035873,151.28416274674236774,1.0,4.634634539537394,107.391332806844,1.8743323455844316,4.634634539537394,9.009006541872525
1209,2021-10-30 03:45:11,-33.827338479459285736,151.28421379253268242,1.0,4.886842276471058,104.76963161686457,1.828575027815837,4.886842276471058,9.499259038064608
1210,2021-10-30 03:45:12,-33.827350549399852753,151.28426341339945793,1.0,4.784589398906334,106.24904187800327,1.8543956078604964,4.784589398906334,9.300495395527683
1211,2021-10-30 03:45:13,-33.82735608145594597,151.2843127828091383,1.0,4.611197865420767,97.64703997098178,1.7042623523201403,4.611197865420767,8.963449303510965
